ID;Longitude;Latitude;kod.pocztowy;creationDate
5780;54.164190;19.413998;82-300;08.01.2018
5781;54.157333;19.404573;82-300;03.03.2017
5782;54.161213;19.410002;82-300;14.08.2019
5783;54.159010;19.395817;82-300;31.07.2018
5784;53.627754;21.807875;12-200;11.12.2019
5785;54.063446;19.659163;14-400;11.04.2018
5786;54.307950;22.307724;19-500;03.12.2017
5787;53.836475;20.477762;11-001;07.11.2019
5788;53.822502;22.351912;19-300;19.10.2020
5789;54.258022;20.797379;11-200;16.09.2020
5790;53.743298;20.510263;10-690;20.04.2017
5791;53.802727;22.362642;19-300;12.11.2019
5792;53.757492;20.467115;10-747;24.04.2019
5793;53.597366;19.562464;14-200;24.05.2017
5794;53.800453;22.355219;19-300;17.05.2018
5795;53.741203;20.503117;10-687;20.09.2019
5796;53.752712;20.499641;10-685;16.11.2020
5797;54.116203;20.134878;11-130;07.03.2021
5798;53.791880;20.504896;10-313;13.10.2019
5799;53.837193;22.362140;19-300;23.12.2019
5800;53.766483;20.507900;10-683;13.11.2018
5801;53.232788;20.179697;13-200;13.10.2017
5802;53.784027;20.494677;10-402;23.09.2017
5803;53.819542;22.350320;19-300;04.02.2018
5804;54.169746;19.403488;82-300;14.08.2019
5805;53.861504;21.311548;11-700;07.11.2017
5806;53.779045;20.492052;10-443;07.03.2018
5807;53.358326;20.419237;13-100;25.06.2020
5808;53.699350;19.960873;14-100;24.12.2018
5809;53.824924;22.349936;19-300;28.08.2020
5810;53.789402;20.444430;10-180;27.03.2017
5811;53.803307;20.442648;11-041;26.01.2018
5812;53.725300;20.474045;10-687;15.03.2019
5813;54.211716;21.741526;11-600;21.02.2021
5814;53.832954;22.345427;19-300;19.11.2017
5815;53.822720;22.345340;19-300;15.02.2017
5816;54.151580;19.416258;82-300;03.04.2018
5817;53.782060;20.484911;10-402;03.10.2020
5818;53.769974;20.473131;10-061;24.02.2021
5819;54.166260;19.411040;82-300;01.02.2021
5820;53.739530;20.508966;10-691;23.08.2017
5821;54.153606;19.426275;82-300;08.04.2018
5822;53.749542;20.504396;10-685;23.10.2019
5823;53.861770;20.948446;11-300;31.05.2020
5824;53.779976;20.490921;10-503;01.04.2020
5825;53.764782;20.496264;10-437;13.05.2018
5826;53.765520;20.427692;10-819;17.09.2017
5827;53.772923;20.475183;10-012;13.02.2017
5828;53.779440;20.481009;10-537;29.12.2020
5829;53.783350;20.496390;10-501;03.06.2019
5830;53.736140;20.476683;10-072;16.04.2017
5831;53.789490;20.482320;10-004;10.03.2018
5832;53.785970;20.490116;10-342;18.10.2017
5833;53.778170;20.478996;10-103;03.09.2017
5834;53.734417;20.480247;10-698;30.11.2017
5835;53.725826;20.477036;10-698;20.01.2019
5836;53.741817;20.496614;10-686;30.04.2017
5837;53.774567;20.502660;10-437;05.09.2019
5838;53.739777;20.481594;10-408;26.02.2021
5839;53.777070;20.476877;10-027;21.09.2020
5840;53.762653;20.471800;10-089;19.07.2019
5841;54.036556;22.505390;19-400;10.11.2019
5842;53.740993;20.489338;10-686;26.10.2018
5843;53.780354;20.489037;10-511;19.02.2020
5844;54.386536;19.835550;14-500;17.08.2020
5845;53.627834;21.803722;12-200;05.07.2020
5846;54.178246;19.405247;82-300;07.03.2021
5847;53.821987;20.474365;11-001;16.04.2018
5848;53.631170;21.802011;12-200;10.11.2017
5849;54.202007;21.752705;11-600;03.04.2017
5850;53.716274;19.944760;14-100;19.01.2021
5851;54.215054;21.738182;11-600;19.05.2019
5852;53.737865;20.491987;10-692;14.06.2017
5853;53.782020;20.493456;10-503;28.04.2018
5854;54.381710;19.835550;14-500;17.05.2017
5855;53.825990;22.344930;19-300;27.05.2018
5856;53.789555;20.490221;10-273;16.05.2018
5857;53.769990;20.509224;10-457;03.05.2020
5858;53.741142;20.513836;10-691;08.02.2017
5859;54.383247;19.829996;14-500;13.05.2018
5860;54.126503;20.576214;11-100;14.08.2017
5861;53.720737;20.471375;10-687;11.08.2019
5862;53.775646;20.470934;10-124;09.01.2020
5863;53.657180;20.400639;11-034;10.04.2017
5864;53.262710;19.822412;13-230;08.02.2017
5865;54.378230;19.819658;14-500;30.01.2019
5866;54.179813;19.399927;82-300;30.08.2019
5867;54.076760;21.374765;11-400;31.05.2018
5868;54.126200;20.578648;11-100;23.12.2020
5869;53.775580;20.489685;10-577;12.03.2019
5870;51.643963;17.861805;63-400;04.03.2019
5871;52.412464;16.903942;60-501;28.09.2018
5872;52.397390;16.925121;61-563;11.01.2018
5873;52.081850;17.007753;63-100;08.12.2019
5874;52.542000;17.610000;62-200;14.09.2018
5875;51.963490;17.510914;63-200;05.07.2017
5876;51.752247;18.081388;62-800;05.01.2018
5877;51.751396;18.074938;62-800;24.08.2019
5878;51.284890;17.993292;63-600;28.06.2019
5879;51.277400;17.987522;63-600;17.07.2018
5880;52.201977;18.638721;62-600;03.04.2019
5881;52.228000;18.254000;62-510;23.04.2017
5882;52.234000;18.215000;62-510;24.10.2019
5883;52.231000;18.250000;62-510;08.06.2020
5884;52.233000;18.218000;62-510;14.09.2020
5885;52.243000;18.273000;62-500;02.09.2017
5886;52.226875;16.359917;62-065;08.10.2019
5887;52.236000;18.251000;62-507;27.09.2019
5888;51.703407;17.434536;63-700;11.12.2020
5889;51.844234;16.587688;64-100;04.12.2018
5890;51.844563;16.570633;64-100;27.08.2017
5891;51.865810;16.575037;64-100;24.08.2018
5892;51.841534;16.568700;64-100;01.04.2018
5893;51.845695;16.575077;64-100;26.09.2020
5894;51.847645;16.594406;64-100;23.04.2017
5895;51.834900;16.578160;64-100;26.10.2018
5896;51.842900;16.584967;64-100;07.01.2017
5897;53.174540;16.750600;64-920;30.04.2020
5898;53.145683;16.715384;64-920;07.03.2021
5899;53.153640;16.749680;64-920;28.02.2018
5900;53.150505;16.717005;64-920;07.06.2017
5901;53.147000;16.740000;64-920;10.04.2017
5902;53.156510;16.762580;64-920;28.04.2019
5903;52.395535;16.898730;60-234;29.10.2019
5904;52.396670;16.921260;61-561;04.10.2019
5905;52.383000;16.886000;60-126;08.10.2019
5906;52.430916;16.935352;61-664;24.02.2019
5907;52.402000;16.876000;60-339;25.04.2018
5908;52.461000;16.898000;60-689;08.09.2020
5909;52.377213;16.909128;61-479;22.09.2017
5910;52.407032;16.878038;60-369;15.04.2019
5911;52.448048;16.950634;61-612;02.05.2017
5912;52.394062;16.895288;60-239;20.03.2017
5913;52.406876;16.918335;61-808;06.04.2017
5914;52.405003;16.862410;60-324;16.09.2020
5915;52.426067;16.978254;61-016;14.08.2020
5916;52.406883;16.993872;61-052;24.03.2019
5917;52.370678;16.900932;61-433;24.02.2018
5918;52.382305;16.968992;61-249;20.04.2018
5919;52.393290;16.837116;60-178;20.03.2018
5920;52.463226;16.948233;61-601;04.10.2020
5921;52.406715;16.909878;60-809;03.04.2018
5922;52.396763;16.963305;61-131;02.07.2020
5923;52.398422;16.898586;60-749;08.07.2017
5924;52.409283;16.932844;61-765;27.06.2017
5925;52.407852;16.925217;61-816;31.12.2020
5926;52.404000;16.872000;60-341;05.02.2021
5927;52.369000;16.932000;61-361;24.05.2017
5928;52.412290;16.903904;60-861;21.12.2020
5929;52.411983;16.907255;60-842;06.02.2019
5930;52.386673;16.855760;60-162;14.06.2020
5931;52.384000;16.892000;60-204;05.07.2017
5932;52.366615;16.904892;61-453;27.02.2019
5933;52.406270;16.925537;61-807;21.01.2017
5934;52.398705;16.962840;61-131;02.01.2017
5935;52.330000;17.572000;62-300;10.10.2019
5936;52.324398;17.586990;62-300;27.04.2018
5937;52.469868;16.985643;62-004;19.06.2018
5938;52.199280;18.636860;62-600;05.07.2018
5939;52.637350;16.809418;64-600;08.01.2018
5940;52.411526;16.908773;60-841;08.01.2020
5941;52.410366;16.898962;60-504;08.05.2018
5942;52.407000;16.871000;60-391;12.04.2018
5943;52.409264;16.892921;60-555;16.11.2018
5944;52.456000;16.906000;60-694;09.08.2018
5945;52.414085;16.897879;60-529;18.12.2019
5946;52.405000;17.015000;61-062;11.11.2020
5947;52.477497;16.784605;60-480;23.09.2017
5948;52.409310;16.985481;61-047;03.02.2017
5949;52.407513;16.937920;61-758;13.10.2017
5950;52.416218;16.929848;61-719;21.12.2019
5951;52.459000;16.925000;60-687;30.03.2017
5952;52.394100;16.860172;60-322;04.05.2020
5953;52.369286;16.947384;61-249;18.12.2018
5954;52.416157;16.882809;60-578;09.02.2019
5955;52.228000;18.264000;62-500;21.07.2019
5956;52.463398;16.982264;62-004;04.08.2018
5957;52.477203;16.979275;62-004;29.04.2019
5958;52.547000;17.604000;62-200;26.06.2018
5959;52.551000;17.597000;62-200;21.03.2020
5960;52.536000;17.597000;62-200;06.03.2021
5961;52.534000;17.598000;62-200;03.07.2018
5962;52.548000;17.601000;62-200;09.08.2017
5963;52.535000;17.600000;62-200;31.05.2020
5964;52.393898;16.898184;60-262;21.11.2020
5965;51.639893;17.809210;63-400;14.04.2018
5966;52.396065;16.901035;60-739;12.06.2020
5967;52.412914;16.902782;60-522;02.01.2017
5968;52.411343;16.904772;60-820;27.01.2018
5969;51.977940;17.509565;63-200;01.10.2018
5970;51.754620;18.080410;62-800;13.11.2018
5971;51.776554;18.088516;62-800;13.06.2018
5972;52.210000;18.255000;62-500;07.09.2017
5973;52.232000;18.277000;62-500;16.04.2019
5974;52.207000;18.254000;62-500;20.08.2017
5975;52.234000;18.220000;62-510;05.02.2019
5976;52.232000;18.256000;62-510;25.09.2020
5977;52.234000;18.260000;62-510;16.11.2020
5978;51.835667;16.597971;64-100;18.06.2019
5979;51.847460;16.580910;64-100;20.05.2017
5980;51.840870;16.575502;64-100;21.01.2017
5981;51.843307;16.578522;64-100;02.05.2019
5982;51.844147;16.598430;64-100;17.07.2020
5983;51.846375;16.589664;64-100;22.08.2019
5984;51.842316;16.583467;64-100;13.02.2020
5985;51.843020;16.569067;64-100;04.04.2018
5986;51.867165;16.582586;64-100;24.06.2019
5987;51.850105;16.561197;64-100;07.03.2019
5988;52.316000;16.129000;64-300;11.09.2018
5989;52.648643;16.816595;64-600;09.01.2021
5990;52.637460;16.812868;64-600;13.10.2017
5991;51.648506;17.815668;63-400;09.01.2017
5992;51.648987;17.817871;63-400;06.12.2019
5993;51.646503;17.814518;63-400;28.10.2020
5994;51.649094;17.809874;63-400;06.12.2019
5995;51.647346;17.810694;63-400;11.11.2017
5996;51.886930;17.780752;63-300;12.12.2020
5997;51.896320;17.785913;63-300;26.08.2020
5998;52.399000;16.874000;60-330;04.11.2018
5999;52.407630;16.921185;61-703;06.12.2019
6000;52.397500;16.904459;60-710;27.08.2017
6001;52.400460;16.900059;60-770;17.06.2019
6002;52.388084;16.917349;61-507;22.03.2019
6003;52.404236;16.922176;61-895;23.11.2017
6004;52.317960;16.130823;64-300;21.09.2019
6005;52.652157;16.816885;64-600;08.12.2019
6006;52.653038;16.820147;64-600;13.02.2018
6007;52.651524;16.792080;64-600;07.04.2020
6008;51.645580;17.796776;63-400;19.09.2018
6009;51.648445;17.812946;63-400;22.01.2019
6010;52.320140;17.576860;62-300;29.11.2018
6011;52.320488;17.564375;62-300;24.06.2019
6012;52.327446;17.564379;62-300;30.10.2017
6013;52.391453;16.973679;61-294;20.08.2020
6014;52.382810;16.831806;60-175;12.04.2018
6015;52.368134;16.898134;61-433;12.01.2020
6016;52.408810;16.942123;61-105;11.09.2020
6017;52.453000;16.915000;60-681;30.08.2018
6018;52.389000;16.876000;60-128;21.05.2020
6019;52.390000;16.893000;60-243;13.04.2018
6020;52.403000;16.872000;60-345;17.02.2019
6021;52.408695;16.924970;61-728;18.04.2020
6022;52.383038;16.916985;61-491;18.02.2017
6023;52.385650;16.915090;61-485;07.03.2018
6024;52.413210;16.899097;60-527;13.08.2019
6025;52.391290;16.917328;61-532;14.01.2017
6026;52.444542;16.881176;60-641;01.01.2020
6027;52.404064;16.894176;60-783;24.11.2017
6028;52.395340;16.923674;61-576;26.02.2018
6029;52.391830;16.898730;60-213;11.04.2020
6030;52.421494;16.972030;61-007;03.01.2018
6031;52.392296;16.919360;61-534;16.12.2018
6032;52.409847;16.910381;60-836;18.09.2020
6033;52.404360;16.880056;60-354;21.03.2020
6034;52.392880;16.902983;60-728;21.02.2019
6035;52.410275;16.895277;60-513;15.04.2017
6036;52.393000;16.889000;60-256;27.10.2018
6037;52.400050;16.904177;60-774;13.11.2019
6038;52.397854;16.896162;60-744;20.01.2018
6039;52.388400;16.911812;61-517;05.09.2019
6040;52.486576;16.942383;61-680;10.07.2020
6041;52.423000;16.966000;60-995;16.08.2020
6042;52.401993;16.908503;60-734;03.07.2020
6043;52.395000;16.963000;61-131;09.11.2017
6044;52.389183;16.852787;60-166;01.06.2019
6045;52.390003;16.919151;61-525;21.09.2020
6046;52.409573;16.887402;60-396;14.07.2019
6047;52.414738;16.894430;60-576;12.09.2019
6048;52.393000;16.887000;60-254;27.03.2017
6049;52.461000;16.909000;60-688;13.09.2020
6050;52.433150;16.916138;61-671;23.07.2019
6051;52.412598;16.910671;60-846;27.03.2018
6052;52.402927;16.931198;61-884;02.05.2018
6053;52.401253;16.936008;61-866;19.06.2017
6054;51.881770;17.010561;63-800;31.08.2020
6055;51.879074;17.009815;63-800;30.11.2017
6056;52.333004;16.811527;62-052;04.02.2017
6057;52.340350;16.793325;62-052;20.05.2020
6058;52.338993;16.812586;62-052;10.11.2019
6059;52.086910;16.648970;64-000;28.05.2018
6060;52.085580;16.643894;64-000;13.07.2018
6061;52.086520;16.638363;64-000;16.05.2018
6062;52.879820;16.013890;64-761;02.09.2017
6063;52.344448;16.894540;62-030;28.10.2018
6064;51.640266;17.835005;63-400;19.11.2019
6065;51.893000;18.299000;62-834;06.08.2018
6066;52.379086;16.744776;62-069;17.05.2020
6067;52.396000;16.874000;60-281;13.04.2017
6068;52.464275;16.918701;60-687;31.08.2018
6069;52.396260;16.921165;61-562;18.02.2019
6070;52.355470;17.029116;61-306;12.12.2018
6071;52.405920;16.888100;60-357;30.06.2018
6072;52.328693;17.557144;62-300;26.10.2020
6073;52.508305;16.255310;62-045;24.10.2018
6074;52.411957;16.829998;60-189;25.11.2019
6075;52.291504;17.875875;62-400;11.05.2019
6076;52.365890;16.855417;60-005;04.11.2018
6077;52.410820;16.877335;60-373;05.10.2017
6078;52.400630;16.928078;61-886;28.05.2018
6079;52.343056;16.879965;62-030;16.11.2019
6080;52.345060;16.863850;62-030;21.02.2018
6081;52.344730;16.857347;62-030;06.02.2019
6082;52.555680;16.845001;62-001;21.02.2018
6083;53.535904;16.852354;64-965;06.09.2020
6084;52.390095;16.894817;60-218;24.09.2020
6085;52.287617;17.046400;62-023;18.05.2020
6086;52.143894;16.890905;63-112;10.09.2019
6087;52.890583;16.986439;64-840;20.06.2020
6088;52.357353;16.518196;64-320;12.06.2018
6089;52.348713;16.525646;64-320;24.01.2018
6090;52.515503;16.695156;62-090;07.03.2018
6091;52.290024;16.725111;62-060;16.10.2019
6092;52.447660;16.405384;64-550;16.01.2021
6093;52.385017;16.888030;60-126;15.11.2019
6094;52.466484;16.937800;61-606;19.09.2017
6095;52.341652;16.918388;61-341;19.10.2018
6096;52.379116;16.917637;61-493;13.03.2018
6097;52.390163;16.980394;61-245;21.01.2018
6098;52.389320;16.914106;61-521;12.01.2021
6099;52.378513;16.969017;61-251;28.03.2018
6100;52.399480;16.905268;60-734;13.04.2017
6101;52.453228;16.851122;60-463;05.02.2021
6102;52.389000;16.875000;60-136;10.03.2020
6103;52.429510;16.949667;61-623;06.12.2020
6104;52.392437;16.845470;60-179;21.03.2018
6105;52.409510;16.883226;60-366;25.12.2020
6106;52.386000;16.884000;60-131;24.12.2019
6107;52.479675;16.858946;62-002;05.09.2019
6108;52.628000;16.555000;64-500;13.03.2018
6109;52.094166;17.023184;63-100;16.08.2019
6110;52.077785;17.012106;63-100;10.03.2021
6111;52.222550;17.272364;63-000;30.07.2018
6112;52.441430;17.075905;62-006;01.08.2020
6113;52.513046;16.583324;64-530;24.03.2017
6114;52.465576;17.019917;62-004;23.11.2018
6115;52.446000;17.078000;62-006;18.07.2020
6116;52.402622;16.937170;61-861;29.10.2020
6117;52.400570;16.881458;60-349;27.07.2019
6118;52.460000;16.922000;60-685;20.01.2021
6119;52.389088;16.970089;61-293;04.05.2020
6120;52.388000;16.883000;60-132;26.12.2019
6121;52.359516;16.880375;61-411;17.04.2020
6122;52.398940;16.896265;60-748;04.06.2017
6123;52.395325;16.934027;61-555;02.10.2018
6124;52.434925;16.950665;61-625;29.07.2017
6125;52.412067;16.872318;60-567;16.11.2017
6126;52.411877;16.905037;60-820;13.10.2018
6127;52.389454;17.002329;61-064;23.07.2019
6128;52.402077;16.914177;61-586;05.01.2017
6129;52.415860;16.905787;60-537;16.10.2019
6130;52.395134;16.919182;61-543;09.08.2018
6131;52.411000;16.911690;60-838;13.06.2017
6132;52.394062;16.898930;60-264;17.10.2017
6133;52.421055;16.887415;60-573;01.06.2020
6134;52.397000;16.967000;61-131;07.12.2018
6135;52.413470;16.904861;60-538;12.05.2018
6136;52.445564;16.867636;60-461;03.01.2017
6137;52.407630;16.928041;61-738;24.08.2020
6138;52.395110;16.978740;61-255;20.01.2021
6139;52.452000;16.904000;60-691;17.10.2020
6140;52.389225;16.903908;60-211;25.01.2020
6141;52.344917;16.918344;61-341;07.12.2017
6142;52.385120;16.951262;61-204;04.08.2019
6143;52.412483;16.938955;61-757;10.07.2019
6144;52.395000;16.870000;60-279;21.07.2018
6145;51.825893;17.452963;63-720;12.09.2019
6146;52.226700;16.835535;62-050;12.07.2019
6147;52.412014;16.892136;60-552;20.12.2017
6148;52.435238;16.821653;60-453;15.08.2017
6149;52.455425;16.946350;61-608;09.05.2017
6150;52.458000;16.896000;60-465;15.03.2020
6151;52.418430;16.865421;60-408;11.01.2021
6152;52.370000;16.893000;61-429;02.02.2018
6153;52.390380;16.945770;61-156;10.11.2017
6154;52.397510;16.924572;61-564;02.09.2019
6155;52.426000;16.932000;61-659;29.06.2020
6156;52.395160;16.901962;60-708;15.12.2019
6157;52.411495;16.941074;61-754;21.12.2020
6158;52.405434;16.899494;60-782;02.04.2019
6159;52.423294;16.786753;62-081;16.06.2018
6160;52.424606;16.785862;62-081;06.08.2020
6161;51.613327;16.862246;63-900;27.04.2018
6162;51.609455;16.858202;63-900;08.04.2019
6163;51.607014;16.850510;63-900;03.01.2021
6164;52.472000;16.868000;62-002;02.03.2020
6165;52.600803;16.599170;64-500;22.10.2019
6166;52.610120;16.579700;64-500;29.06.2018
6167;52.614000;16.577000;64-500;10.10.2020
6168;52.231857;17.269629;63-000;12.03.2018
6169;52.231125;17.269220;63-000;14.02.2020
6170;52.019000;18.512000;62-700;04.08.2018
6171;52.707558;16.382780;64-510;01.04.2017
6172;52.366920;16.930328;61-361;13.09.2019
6173;52.391785;16.922256;61-546;29.01.2017
6174;52.393000;16.915000;61-538;04.01.2020
6175;51.574500;17.672064;63-430;03.01.2019
6176;52.446735;16.947462;61-619;02.10.2020
6177;52.368034;17.002900;61-311;08.05.2019
6178;52.397000;16.949000;61-144;07.07.2018
6179;52.394680;16.896711;60-215;10.07.2020
6180;52.395310;16.906015;60-720;23.03.2018
6181;52.404247;16.930527;61-887;14.11.2018
6182;52.404205;16.915966;61-896;06.09.2017
6183;52.416450;16.886220;60-566;27.07.2018
6184;52.356100;16.943548;61-353;20.08.2020
6185;51.755000;18.088017;62-800;10.10.2019
6186;51.760060;18.113680;62-800;02.07.2020
6187;51.273136;17.987553;63-600;13.03.2020
6188;51.960087;17.504465;63-200;24.06.2020
6189;52.671260;17.152660;62-085;24.02.2019
6190;52.281155;16.706410;62-060;10.12.2018
6191;52.284763;16.699642;62-060;07.02.2017
6192;52.280460;16.705658;62-060;28.01.2017
6193;52.408790;17.024960;61-062;17.09.2018
6194;52.339000;16.834000;62-052;25.05.2019
6195;52.350000;16.898000;62-030;16.08.2017
6196;52.370000;18.307000;62-561;22.02.2017
6197;52.346115;17.063097;63-004;14.12.2020
6198;52.894140;16.171290;64-730;06.03.2019
6199;52.440000;17.768000;62-230;14.07.2019
6200;52.412216;16.718605;62-070;15.10.2017
6201;52.155940;17.162830;63-020;28.10.2018
6202;52.253284;15.921976;64-360;24.02.2017
6203;52.253340;15.922143;64-360;15.12.2018
6204;52.414390;16.907682;60-857;29.12.2019
6205;52.396706;16.903856;60-711;17.09.2020
6206;52.988290;16.914711;64-800;07.12.2017
6207;52.457657;16.764730;62-081;12.11.2020
6208;52.315050;16.911747;61-160;15.08.2018
6209;52.320007;16.922344;61-160;12.07.2020
6210;52.905190;16.565435;64-700;21.09.2020
6211;52.400190;17.067272;62-020;01.05.2020
6212;52.431065;16.782864;61-768;18.11.2020
6213;52.402657;16.899826;60-778;15.10.2020
6214;52.409810;16.938314;61-754;10.02.2018
6215;52.325138;17.576010;62-300;30.07.2019
6216;52.406000;16.925000;61-814;19.08.2020
6217;51.847720;16.594444;64-100;15.08.2017
6218;52.450012;16.724897;62-080;09.10.2019
6219;52.091736;17.007011;63-100;12.08.2019
6220;52.409447;16.908295;60-818;24.02.2021
6221;52.239000;16.849000;62-050;08.04.2019
6222;52.576256;17.009780;62-095;26.09.2017
6223;52.568012;16.994183;62-095;07.02.2021
6224;52.307700;16.413172;64-330;27.03.2021
6225;52.370500;16.827350;62-064;02.06.2017
6226;52.363730;16.813778;62-064;13.06.2020
6227;52.376800;16.825333;62-052;19.05.2017
6228;51.287655;17.993294;63-600;14.01.2020
6229;52.448154;16.942547;61-615;20.02.2017
6230;52.015514;18.508268;62-700;28.01.2020
6231;51.640030;17.812077;63-400;25.06.2018
6232;52.286972;16.856730;62-040;09.01.2017
6233;52.281857;16.836077;62-040;31.08.2019
6234;52.751480;16.984928;64-610;05.12.2017
6235;52.504246;16.741182;62-090;08.09.2019
6236;52.512005;16.751700;62-090;06.03.2021
6237;52.385708;16.797087;60-185;10.05.2017
6238;52.390015;16.789217;60-185;27.12.2020
6239;52.413000;17.081000;62-020;29.11.2018
6240;52.415024;17.084805;62-020;29.12.2020
6241;52.410000;17.076000;62-020;03.07.2020
6242;52.415455;17.086178;62-020;30.08.2019
6243;52.414585;17.079529;62-020;08.05.2018
6244;52.402462;17.075045;62-020;24.10.2018
