service_key;service_variant_price
75987;60.00
75988;40.00
75989;40.00
75990;40.00
75991;40.00
75992;60.00
75993;80.00
75994;40.00
75995;60.00
75996;80.00
75997;45.00
75998;40.00
75999;40.00
76000;60.00
76001;80.00
76002;40.00
76003;45.00
76004;45.00
76005;40.00
76006;60.00
76007;80.00
76008;80.00
76009;40.00
76010;60.00
76011;65.00
76012;40.00
76013;60.00
76014;80.00
76015;40.00
76016;60.00
76017;80.00
76018;45.00
76019;40.00
76020;40.00
76021;60.00
76022;80.00
76023;40.00
76024;60.00
76025;80.00
76026;40.00
76027;60.00
76028;80.00
76029;80.00
76030;40.00
76031;60.00
76032;80.00
76033;40.00
76034;60.00
76035;80.00
76036;80.00
76037;40.00
76038;40.00
76039;60.00
76040;40.00
76041;60.00
76042;80.00
76043;60.00
76044;80.00
76045;80.00
76046;60.00
76047;40.00
76048;40.00
76049;60.00
76050;80.00
76051;60.00
76052;80.00
76053;40.00
76054;40.00
76055;60.00
76056;80.00
76057;80.00
76058;60.00
76059;40.00
76060;80.00
76061;60.00
76076;32.00
76088;25.00
76108;10.00
76123;20.00
76137;85.00
76138;89.00
76145;22.00
76146;20.00
76154;15.00
76155;15.00
76156;15.00
76157;15.00
76169;10.00
76197;20.00
76198;20.00
76199;20.00
76200;20.00
76201;20.00
76209;10.00
76215;1.00
76222;40.00
76223;40.00
76229;40.00
76235;45.00
76241;20.00
76247;20.00
76253;18.00
76259;10.00
76266;12.00
76274;10.00
76283;25.00
76292;30.00
76300;25.00
76311;20.00
76325;15.00
76336;55.00
76349;80.00
76358;40.00
76368;25.00
76378;55.00
76384;30.00
76391;15.00
76398;4.00
76405;5.00
76412;40.00
76420;30.00
76427;45.00
76434;35.00
76445;100.00
76446;100.00
76458;40.00
76459;40.00
76460;40.00
76461;40.00
76462;40.00
76463;40.00
76464;40.00
76465;40.00
76466;40.00
76475;35.00
76476;35.00
76477;35.00
76478;35.00
76479;35.00
76488;35.00
76489;35.00
76490;30.00
76491;35.00
76492;35.00
76493;35.00
76494;35.00
76509;30.00
76510;30.00
76511;30.00
76512;28.00
76513;30.00
76514;30.00
76515;30.00
76525;25.00
76526;25.00
76536;15.00
76545;27.00
76554;33.00
76564;45.00
76574;40.00
76590;120.00
76591;110.00
76592;130.00
76603;90.00
76604;90.00
76605;90.00
76606;100.00
76607;110.00
76616;44.00
76621;44.00
76622;44.00
76623;44.00
76624;44.00
76625;44.00
76630;13.00
76631;10.00
76632;8.00
76637;15.00
76646;13.00
76647;15.00
76652;15.00
76653;12.00
76665;5.00
76666;8.00
76667;6.00
76675;13.00
76676;10.00
76681;40.00
76687;60.00
76692;65.00
76698;75.00
76703;55.00
76720;50.00
76733;30.00
76746;25.00
76762;22.00
76773;10.00
76782;7.00
76798;10.00
76813;15.00
76831;8.00
76849;25.00
76857;20.00
76876;35.00
76885;15.00
76896;15.00
76907;15.00
76917;7.00
76935;15.00
76947;9.00
76957;8.00
76965;12.00
76977;35.00
76986;40.00
76992;35.00
76997;45.00
77003;25.00
77016;15.00
77022;
77033;20.00
77048;5.00
77061;25.00
77076;15.00
77084;25.00
77096;30.00
77111;
77112;
77113;
77114;
77115;
77116;
77117;
77118;
77119;
77120;
77121;
77122;
77123;
77124;
77125;
77126;
77137;20.00
77144;15.00
77151;15.00
77158;10.00
77166;25.00
77189;50.00
77190;50.00
77191;50.00
77197;41.00
77203;
77209;
77210;
77216;
77217;
77225;
77226;
77227;
77228;
77229;
77230;
77244;
77254;
77255;
77256;
77257;
77258;
77259;
77267;
77274;20.00
77282;15.00
77283;16.00
77284;15.00
77293;15.00
77294;13.00
77295;14.00
77304;13.00
77312;10.00
77318;10.00
77325;5.00
77326;8.00
77331;
77332;16.00
77333;
77340;13.00
77341;15.00
77342;14.00
77343;13.00
77344;14.00
77345;13.00
77346;15.00
77347;14.00
77348;15.00
77349;12.00
77354;13.00
77355;13.00
77356;14.00
77357;13.00
77358;14.00
77364;20.00
77365;18.00
77366;20.00
77367;18.00
77368;16.00
77374;9.50
77380;12.00
77387;16.50
77400;
77409;25.00
77416;30.00
77423;35.00
77430;2.50
77436;
77442;20.00
77449;30.00
77456;99.00
77464;20.00
77465;25.00
77466;20.00
77467;25.00
77475;15.00
77476;20.00
77477;20.00
77485;30.00
77492;
77500;
77512;15.00
77522;350.00
77532;30.00
77542;25.00
77551;20.00
77560;15.00
77571;16.00
77580;12.00
77590;15.00
77601;7.00
77611;7.00
77619;15.00
77628;40.00
77635;50.00
77643;65.00
77653;25.00
77661;10.00
77667;15.00
77679;20.00
77695;15.00
77711;25.00
77727;30.00
77736;35.00
77743;1.00
7040991;26.00
7040989;26.00
7092287;22.00
7041060;22.00
77752;10.00
77759;20.00
77781;25.00
77803;50.00
77817;50.00
77827;20.00
7041059;22.00
7092290;35.00
77834;10.00
77838;30.00
77855;15.00
77872;8.00
77888;12.00
77904;60.00
77909;30.00
77936;30.00
77966;35.00
77982;10.00
77997;15.00
78021;8.00
78034;15.00
78039;20.00
78059;45.00
78076;40.00
78091;28.00
78104;50.00
78117;45.00
78128;55.00
78143;15.00
78151;65.00
78166;75.00
78180;75.00
78199;65.00
78211;75.00
78221;20.00
78235;35.00
78248;80.00
78261;5.00
78273;
78291;45.00
78306;55.00
78320;55.00
78333;65.00
78362;95.00
78374;95.00
78382;12.00
78390;14.00
78399;8.00
78409;16.00
78417;10.00
78425;10.00
78430;20.00
78437;99.00
78443;25.00
78449;10.00
78457;10.00
78463;15.00
78470;15.00
78477;20.00
78485;42.00
78493;32.00
78501;13.00
78512;20.00
78521;37.00
78529;
78537;99.00
78544;15.00
78545;17.00
78546;17.00
78547;17.00
78554;135.00
78555;135.00
78556;90.00
78564;30.00
78571;35.00
78580;15.00
78587;35.00
78594;
78604;99.00
78611;45.00
78618;60.00
78625;50.00
78632;
78633;
78640;30.00
78647;150.00
78654;199.99
78655;150.00
78665;250.00
78666;200.00
78680;200.00
78689;250.00
78697;8.00
78708;10.00
78719;20.00
78728;25.00
78729;25.00
78739;10.00
78747;15.00
78755;25.00
78756;25.00
78774;22.00
78780;22.00
78794;20.00
78806;15.00
78816;15.00
78824;20.00
78831;10.00
78839;27.00
78847;10.00
78856;8.00
78863;8.00
78878;8.00
78904;15.00
78913;10.00
78920;10.00
78929;15.00
78951;25.00
78961;15.00
78969;15.00
78980;30.00
78989;30.00
79001;20.00
79009;25.00
79017;15.00
79038;35.00
79048;30.00
79057;28.00
79065;22.00
79074;10.00
79082;10.00
79090;8.00
79100;25.00
79108;20.00
79115;10.00
79124;30.00
79145;15.00
79154;15.00
79172;10.00
79179;30.00
79186;15.00
79197;50.00
79204;60.00
79220;60.00
79230;90.00
79237;15.00
79247;25.00
79253;30.00
79259;10.00
79265;25.00
79271;25.00
79276;15.00
79281;28.00
79286;60.00
79287;60.00
79296;65.00
79301;40.00
79306;45.00
79312;200.00
79319;250.00
79340;150.00
79351;60.00
79369;50.00
79387;60.00
79403;50.00
79420;50.00
79436;150.00
79449;45.00
79457;15.00
79464;99.00
79471;50.00
79478;
79484;
79491;
79498;80.00
79514;65.00
79534;
79541;40.00
79548;250.00
79558;250.00
79587;12.00
79597;15.00
79606;20.00
79620;10.00
79630;5.00
79639;10.00
79646;3.00
79661;20.00
79680;10.00
79696;50.00
79714;30.00
79715;20.00
79716;20.00
79738;10.00
79748;22.00
79755;16.00
79774;10.00
79788;7.00
79809;10.00
79810;10.00
79817;99.00
79837;99.00
79854;99.00
79873;30.00
79874;35.00
79884;10.00
79920;15.00
79934;199.00
79947;290.00
79961;16.50
79962;15.00
79963;16.50
79964;15.00
79965;15.00
79966;15.00
79967;16.50
79994;22.00
79995;20.00
79996;22.00
79997;20.00
79998;22.00
79999;20.00
80000;20.00
80001;22.00
80013;60.00
80023;10.00
80031;15.00
80041;5.00
80042;5.00
80043;5.00
80044;5.00
80045;5.00
80046;5.00
80058;8.00
80059;8.00
80060;8.00
80061;8.50
80068;10.00
80069;10.00
80070;10.00
80075;335.00
80076;295.00
80089;289.00
80090;245.00
80121;199.00
80122;245.00
80137;149.00
80148;10.00
80159;15.00
80172;15.00
80187;14.00
80188;14.00
80201;19.00
80202;19.00
80213;10.00
80225;8.00
80259;25.00
80274;20.00
80275;20.00
80276;20.00
80277;20.00
80278;20.00
80294;25.00
80311;27.50
80312;25.00
80313;27.50
80314;27.50
80315;25.00
80316;25.00
80326;30.00
80334;38.50
80335;38.50
80336;35.00
80337;38.50
80338;35.00
80347;20.00
80348;25.00
80359;30.00
80360;25.00
80366;5.00
80367;6.00
80378;10.00
80379;10.00
80380;15.00
80381;12.50
80391;15.00
80405;10.00
80432;
80433;
80450;10.00
80451;8.00
80465;10.00
80484;15.00
80485;15.00
80486;15.00
80529;15.00
80545;5.00
80553;27.50
80554;25.00
80555;25.00
80556;25.00
80557;27.50
80558;27.50
80559;27.50
80565;12.00
80566;10.00
80567;10.00
80572;25.00
80573;20.00
80577;10.00
80581;15.00
80582;20.00
80583;30.00
80584;20.00
80585;38.00
80590;12.00
80591;10.00
80592;20.00
80597;25.00
80598;35.00
80599;40.00
80600;29.50
80601;25.00
80602;25.00
80607;40.00
80608;45.00
80613;10.00
80614;12.50
80615;10.00
80616;10.00
80617;10.00
80623;28.50
80624;28.50
80625;25.00
80626;25.00
80632;15.00
80633;17.50
80639;15.00
80640;25.00
80641;15.00
80642;20.00
80643;27.50
80644;15.00
80651;20.00
80652;20.00
80653;20.00
80654;20.00
80655;22.50
80656;22.50
80657;20.00
80658;20.00
80663;35.00
80664;38.50
80665;35.00
80666;35.00
80672;25.00
80673;27.50
80674;25.00
80675;25.00
80676;30.00
80677;27.50
80678;25.00
80684;5.50
80685;5.00
80686;5.50
80687;5.00
80688;5.00
80695;15.00
80696;15.00
80697;15.00
80698;15.00
80705;25.00
80706;25.00
80707;27.50
80708;25.00
80709;23.00
80715;28.00
80724;33.00
80725;38.00
80726;38.00
80727;38.00
80728;38.00
80729;42.00
80745;43.00
80756;38.00
80757;38.00
80764;38.50
80765;35.00
80766;35.00
80767;35.00
80782;40.00
80783;40.00
80788;45.00
80800;55.00
80801;45.00
80802;45.00
80803;50.00
80804;50.00
80805;55.00
80806;55.00
80823;50.00
80843;55.00
80857;55.00
80858;50.00
80859;40.00
80860;55.00
80861;66.00
80862;55.00
80863;44.00
80864;55.00
80865;35.00
80866;35.00
80867;35.00
80868;55.00
80869;35.00
80870;50.00
80871;55.00
80872;50.00
80873;50.00
80886;70.00
80892;60.00
80900;55.00
80908;65.00
80909;65.00
80910;70.00
80911;65.00
80912;65.00
80913;65.00
80924;75.00
80933;55.00
80934;55.00
80935;65.00
80936;65.00
80937;45.00
80938;45.00
80939;66.00
80940;65.00
80941;65.00
80942;77.00
80943;50.00
80944;65.00
80945;65.00
80946;45.00
80947;77.00
80948;66.00
80949;77.00
80950;66.00
80951;55.00
80952;65.00
80953;45.00
80961;85.00
80962;75.00
80963;65.00
80964;75.00
80965;85.00
80966;85.00
80967;80.00
80968;85.00
80969;75.00
80970;75.00
80980;135.00
80991;60.00
80992;70.00
80993;60.00
80994;66.00
80995;60.00
81003;80.00
81004;75.00
81005;80.00
81006;75.00
81007;75.00
81008;88.00
81022;88.00
81023;80.00
81024;75.00
81025;100.00
81026;75.00
81042;100.00
81043;120.00
81044;120.00
81049;80.00
81056;90.00
81066;1.00
81078;60.00
81093;90.00
81103;110.00
81111;15.00
81127;30.00
81128;30.00
81129;30.00
81130;30.00
81131;30.00
81132;30.00
81133;30.00
81134;30.00
81135;30.00
81136;30.00
81137;30.00
81138;30.00
81147;
81167;99.00
81178;80.00
81186;
81199;
81214;140.00
81226;
81236;
81242;
81248;
81255;
