business_key,business_id,status,effective_from,effective_till,city
7629903,1602,E,'2018-02-21 07:37:34.171','2018-04-12 15:13:41.038',Cracow
7641974,1602,F,'2018-04-12 15:13:41.038','2018-04-12 15:42:28.607',Warsaw
7607272,1603,S,'2018-02-21 11:03:06.694','2020-02-10 03:30:45.957',Warsaw
9176952,1603,S,'2020-02-10 03:30:45.957',,Orlando
7625061,1604,F,'2018-02-21 15:05:35.890','2018-04-06 20:42:28.150',Warsaw
7637109,1604,F,'2018-04-06 20:42:28.150','2020-02-10 03:30:48.160',Chicago
7630045,1605,F,'2018-02-21 17:35:19.916','2018-04-07 22:42:28.220',Chicago
7607249,1606,F,'2018-02-21 22:07:04.528','2020-02-10 03:30:52.555',Warsaw
7623930,1607,E,'2018-02-22 09:14:01.276','2018-04-04 13:42:27.992',Orlando
7607228,1609,T,'2018-02-22 12:42:16.629','2018-06-14 10:03:18.966',Orlando
7721518,1609,E,'2018-06-14 10:03:18.966','2018-06-28 10:07:16.631',Warsaw
7743916,1609,F,'2018-06-28 10:07:16.631','2018-06-28 10:48:23.256',Warsaw
7624442,1611,E,'2018-02-22 20:26:25.634','2018-04-05 13:52:12.685',Orlando
7635937,1611,F,'2018-04-05 13:52:12.685','2018-04-05 14:42:28.026',Warsaw
7635976,1611,F,'2018-04-05 14:42:28.026','2018-05-18 01:54:49.737',Chicago
9176987,1611,F,'2020-02-10 03:31:55.154',,Chicago
9176988,1612,F,'2020-02-10 03:31:57.385',,Warsaw
7743908,1613,F,'2018-06-28 10:07:16.345','2018-06-28 10:48:13.984',Orlando
7744076,1613,F,'2018-06-28 10:48:13.984','2020-02-10 03:31:59.630',Cracow
9176989,1613,F,'2020-02-10 03:31:59.630',,Orlando
7623528,1614,F,'2018-02-23 09:22:44.565','2020-02-10 03:32:02.037',Warsaw
7721116,1615,E,'2018-06-14 10:03:03.584','2018-06-28 10:07:08.053',Cracow
7743670,1615,F,'2018-06-28 10:07:08.053','2018-06-28 10:48:15.694',Chicago
7744149,1615,F,'2018-06-28 10:48:15.694','2020-02-10 03:32:04.138',Warsaw
7607172,1616,T,'2018-02-23 13:31:20.035','2018-06-14 10:03:17.425',Orlando
7721479,1616,E,'2018-06-14 10:03:17.425','2018-06-28 10:07:15.138',Warsaw
7744003,1616,F,'2018-06-28 10:48:12.241','2020-02-10 03:32:06.364',Orlando
7607167,1617,S,'2018-02-24 10:14:06.976','2020-02-10 03:32:08.534',Orlando
9176994,1617,S,'2020-02-10 03:32:08.534',,Cracow
7721381,1618,E,'2018-06-14 10:03:13.684','2018-06-28 10:07:12.199',Warsaw
7743792,1618,F,'2018-06-28 10:07:12.199','2018-07-27 00:37:33.533',Warsaw
7620807,1619,F,'2018-02-24 13:25:20.594','2020-02-10 03:32:12.892',Chicago
9176997,1620,B,'2020-02-10 03:32:15.162',,Chicago
7623550,1621,S,'2018-02-24 17:34:54.280','2020-02-10 03:32:17.139',Chicago
9176998,1621,S,'2020-02-10 03:32:17.139',,Chicago
7721397,1624,E,'2018-06-14 10:03:14.300','2018-06-28 10:07:12.800',Orlando
7721099,1625,E,'2018-06-14 10:03:02.911','2018-06-28 10:07:07.585',Orlando
7744143,1625,F,'2018-06-28 10:48:15.558','2020-02-10 03:32:25.556',Warsaw
9177003,1625,F,'2020-02-10 03:32:25.556',,Warsaw
7743428,1626,F,'2018-06-28 10:06:59.623','2018-06-28 10:48:12.563',Warsaw
7744017,1626,F,'2018-06-28 10:48:12.563','2020-02-10 03:32:27.704',Orlando
9177004,1626,F,'2020-02-10 03:32:27.704',,Warsaw
9177005,1627,F,'2020-02-10 03:32:29.573',,Cracow
7607091,1628,T,'2018-02-25 16:38:33.991','2018-06-14 10:03:14.940',Chicago
7743826,1628,F,'2018-06-28 10:07:13.339','2018-07-27 21:37:33.619',Warsaw
7784636,1628,F,'2018-07-27 21:37:33.619','2020-02-10 03:32:31.733',Warsaw
9177006,1628,F,'2020-02-10 03:32:31.733',,Warsaw
7721078,1630,E,'2018-06-14 10:03:02.129','2018-06-28 10:07:07.140',Chicago
7743643,1630,F,'2018-06-28 10:07:07.140','2018-07-15 20:48:12.948',Chicago
7768889,1630,F,'2018-07-15 20:48:12.948','2020-02-10 03:32:36.058',Warsaw
9177009,1630,F,'2020-02-10 03:32:36.058',,Chicago
7607068,1631,T,'2018-02-25 19:20:31.625','2018-04-06 16:34:44.559',Chicago
7648936,1631,F,'2018-04-20 16:42:34.212','2020-02-10 03:32:38.248',Chicago
9177010,1631,F,'2020-02-10 03:32:38.248',,Orlando
7607059,1632,T,'2018-02-26 09:21:06.234','2018-06-14 10:03:18.509',
7743904,1632,F,'2018-06-28 10:07:16.202','2018-07-15 03:48:12.900',Orlando
7768332,1632,F,'2018-07-15 03:48:12.900','2020-02-10 03:32:40.458',Warsaw
9177011,1632,F,'2020-02-10 03:32:40.458',,Warsaw
7652567,1633,F,'2018-04-24 17:12:50.346','2020-02-10 03:32:42.699',Cracow
9177012,1633,F,'2020-02-10 03:32:42.699',,Warsaw
7721315,1634,E,'2018-06-14 10:03:11.183','2018-06-28 10:07:10.244',Chicago
7743735,1634,F,'2018-06-28 10:07:10.244','2018-06-28 10:48:17.494',Warsaw
7744222,1634,F,'2018-06-28 10:48:17.494','2020-02-10 03:32:44.916',Chicago
7721402,1635,E,'2018-06-14 10:03:14.498','2018-06-28 10:07:12.941',Chicago
7744420,1635,F,'2018-06-28 10:48:22.170','2020-02-10 03:32:46.911',Chicago
9177016,1636,S,'2020-02-10 03:32:49.029',,Chicago
7607023,1637,T,'2018-02-26 16:18:04.046','2018-06-14 10:03:10.773',Orlando
7721304,1637,E,'2018-06-14 10:03:10.773','2018-06-28 10:07:09.886',Warsaw
7743724,1637,F,'2018-06-28 10:07:09.886','2018-06-28 10:48:20.883',Warsaw
9177017,1637,F,'2020-02-10 03:32:51.193',,Warsaw
7721500,1638,E,'2018-06-14 10:03:18.188','2018-06-28 10:07:15.864',Orlando
7743896,1638,F,'2018-06-28 10:07:15.864','2018-06-28 10:48:13.195',Warsaw
7744044,1638,F,'2018-06-28 10:48:13.195','2020-02-10 03:32:53.337',Chicago
7607010,1639,S,'2018-02-26 21:48:29.352','2019-12-17 19:08:15.657',Warsaw
8996160,1639,T,'2019-12-17 19:47:48.767','2019-12-26 19:24:58.646',Warsaw
9028700,1639,F,'2019-12-31 19:26:30.537','2020-01-30 19:24:30.470',Chicago
7721033,1640,E,'2018-06-14 10:03:00.434','2018-06-28 10:07:06.153',Orlando
9177020,1640,F,'2020-02-10 03:32:55.805',,Orlando
7606992,1641,S,'2018-02-27 02:00:17.285','2020-02-10 03:32:58.009',Chicago
9177021,1641,S,'2020-02-10 03:32:58.009',,Warsaw
7606978,1643,T,'2018-02-27 12:37:18.548','2018-06-14 10:03:09.842',Warsaw
7721279,1643,E,'2018-06-14 10:03:09.842','2018-06-28 10:07:05.356',Cracow
7744279,1643,F,'2018-06-28 10:48:18.888','2020-02-10 03:33:02.407',Warsaw
9177023,1643,F,'2020-02-10 03:33:02.407',,Chicago
7721197,1644,E,'2018-06-14 10:03:06.728','2018-06-28 10:07:01.141',Chicago
7743471,1644,F,'2018-06-28 10:07:01.141','2018-06-28 10:48:14.076',Warsaw
9177026,1645,S,'2020-02-10 03:33:06.518',,Orlando
7721254,1646,E,'2018-06-14 10:03:08.906','2018-06-28 10:07:03.702',Chicago
7744225,1646,F,'2018-06-28 10:48:17.570','2020-02-10 03:33:08.667',Chicago
7488280,1647,T,'2018-02-28 15:47:19.104','2018-03-01 00:30:00.000',Orlando
7488884,1647,P,'2018-03-01 00:30:00.000','2018-03-30 17:00:00.672',Orlando
7635762,1647,P,'2018-04-05 09:00:00.795','2018-10-01 17:31:16.143',Warsaw
9042894,1647,O,'2020-01-07 11:09:48.216','2020-01-08 15:18:17.936',Chicago
9045134,1647,P,'2020-01-08 15:18:17.936','2020-02-13 02:00:49.915',Chicago
9341864,1647,P,'2020-02-14 17:11:32.169','2020-02-15 15:59:15.480',Warsaw
9350624,1647,P,'2020-02-15 15:59:15.480','2020-04-10 02:02:24.379',Chicago
9460901,1647,O,'2020-04-10 02:02:24.379','2020-04-17 02:00:32.040',Chicago
9525358,1647,L,'2020-05-29 16:54:59.681','2020-06-11 13:32:06.550',Warsaw
7606948,1648,B,'2018-03-01 01:34:35.490','2020-02-10 03:33:10.684',Chicago
9177028,1648,B,'2020-02-10 03:33:10.684',,Orlando
7606941,1649,T,'2018-03-01 02:19:10.283','2018-06-14 10:03:06.769',Chicago
7606935,1650,S,'2018-03-01 09:05:27.194','2020-02-10 03:33:14.876',Chicago
7622884,1651,F,'2018-03-01 10:31:47.130','2020-02-10 03:33:16.942',Chicago
9177032,1651,F,'2020-02-10 03:33:16.942',,Warsaw
8408176,1653,B,'2019-06-19 15:42:35.628',,Warsaw
7635183,1654,F,'2018-04-04 18:18:09.827','2018-04-04 18:42:27.981',Warsaw
7635199,1654,F,'2018-04-04 18:42:27.981','2020-02-10 03:33:19.111',Orlando
7606904,1655,S,'2018-03-01 19:36:34.238','2020-02-10 03:33:21.330',Chicago
9177035,1655,S,'2020-02-10 03:33:21.330',,Warsaw
7606897,1656,S,'2018-03-02 22:39:30.689','2020-02-10 03:33:23.283',Chicago
9177038,1658,F,'2020-02-10 03:33:27.877',,Warsaw
7721235,1659,E,'2018-06-14 10:03:08.161','2018-06-28 10:07:03.027',Warsaw
7608244,1660,T,'2018-03-03 12:17:11.985','2018-06-14 10:03:16.925',Cracow
7743586,1660,F,'2018-06-28 10:07:05.140','2018-06-28 10:48:18.750',Warsaw
7744273,1660,F,'2018-06-28 10:48:18.750','2020-02-10 03:33:32.058',Orlando
7621259,1661,T,'2018-03-03 15:39:05.253','2018-04-17 18:10:30.145',Chicago
7646234,1661,E,'2018-04-17 18:10:30.145','2018-04-30 11:10:28.290',Cracow
7610383,1662,S,'2018-03-03 19:24:27.553','2020-02-10 03:33:36.376',Chicago
9177043,1662,S,'2020-02-10 03:33:36.376',,Warsaw
7610538,1664,T,'2018-03-04 23:36:57.537','2018-04-18 18:24:46.731',Chicago
9177045,1664,F,'2020-02-10 03:33:40.840',,Warsaw
7630043,1665,F,'2018-03-05 03:44:21.845','2020-02-10 03:33:42.990',Orlando
9177046,1665,F,'2020-02-10 03:33:42.990',,Warsaw
9177047,1666,F,'2020-02-10 03:33:45.158',,Warsaw
9177048,1667,F,'2020-02-10 03:33:47.250',,Orlando
9177049,1668,F,'2020-02-10 03:33:49.351',,Orlando
7612490,1669,T,'2018-03-05 23:13:48.037','2018-06-14 10:03:08.825',Orlando
7743474,1669,F,'2018-06-28 10:07:01.248','2018-06-28 10:48:14.193',Orlando
7744085,1669,F,'2018-06-28 10:48:14.193','2020-02-10 03:33:51.483',Cracow
7611583,1670,T,'2018-03-06 12:41:22.092','2018-06-14 10:03:14.386',Cracow
7721399,1670,E,'2018-06-14 10:03:14.386','2018-06-28 10:07:12.874',Chicago
7743812,1670,F,'2018-06-28 10:07:12.874','2018-06-28 10:48:22.121',Chicago
7744418,1670,F,'2018-06-28 10:48:22.121','2020-02-10 03:33:53.623',Orlando
7721354,1671,E,'2018-06-14 10:03:12.654','2018-06-28 10:07:11.445',Chicago
7743770,1671,F,'2018-06-28 10:07:11.445','2018-06-28 10:48:18.986',Warsaw
7744283,1671,F,'2018-06-28 10:48:18.986','2020-02-10 03:33:55.701',Chicago
9177053,1671,F,'2020-02-10 03:33:55.701',,Chicago
7624746,1672,T,'2018-03-06 16:24:30.569','2018-04-26 16:59:23.032',Warsaw
7654452,1672,E,'2018-04-26 16:59:23.032','2018-04-30 11:01:28.269',Warsaw
7656928,1672,F,'2018-04-30 11:01:28.269','2018-05-30 11:48:09.362',Warsaw
7697418,1672,F,'2018-05-30 11:48:09.362','2020-02-10 03:33:57.341',Warsaw
9177078,1673,F,'2020-02-10 03:34:47.544',,Chicago
7625099,1674,F,'2018-03-06 23:45:24.839','2020-02-10 03:34:49.810',Chicago
9177079,1674,F,'2020-02-10 03:34:49.810',,Chicago
7640177,1675,F,'2018-04-10 19:42:28.448','2020-02-10 03:34:51.946',Orlando
7624009,1676,E,'2018-03-07 01:19:37.837','2018-04-04 17:04:09.635',Chicago
7635097,1676,F,'2018-04-04 17:04:09.635','2018-04-04 17:42:27.975',Orlando
9177084,1677,F,'2020-02-10 03:34:56.213',,Warsaw
7612322,1678,T,'2018-03-07 11:19:32.559','2018-06-14 10:03:15.927',Orlando
7721440,1678,E,'2018-06-14 10:03:15.927','2018-06-28 10:07:14.042',Warsaw
7743846,1678,F,'2018-06-28 10:07:14.042','2018-06-28 10:48:22.887',Chicago
